ход конём	N	1) An unexpected crafty action made by someone in a difficult situation
ходатайство	N	1) intercession 2) petition, application 3) motion 4) solicitation 5) soliciting 6) pleading 7) suit
ходжа	N	1) hodja [Islam]
ходок	N	1) walker, goer 2) (foot) messenger, petitioner [historical]
ходуля	N	1) stilt
ходьба	N	1) walking, pacing
хождение	N	1) walking, pacing 2) circulation
хозрасчёт	N	1) cost accounting, self-financing
хозяин	N	1) owner, proprietor 2) landlord, housekeeper 3) boss, master, chief, principal, manager, employer, hirer 4) man, husband 5) host, master [computing] 6) host [biology]
хозяйка	N	1) owner, proprietor 2) hostess 3) wife [colloquial]
хозяйственник	N	1) business manager 2) an economicthrifty man 3) handyman, someone who is good with his hands and managing a property
хозяйство	N	1) economy 2) household, household effects, household articles, stuff, things 3) enterprise, farm 4) manhood, package (male genitalia) [euphemistic, colloquial]
хозяйствование	N	1) management, managing
хоккеист	N	1) hockey player
хоккей	N	1) hockey [sports]
холдинг	N	1) holding company
холера	N	1) cholera [disease]
холестерин	N	1) cholesterol (an essential component of mammalian cell membranes) [biology]
холка	N	1) withers (part of the back of a draft animal) [anatomy]
холл	N	1) lobby, foyer, hall 2) large vestibule
холм	N	1) hill
холмик	N	1) (small) hill, hillock, knoll
холод	N	1) cold
холодец	N	1) aspic
холодильник	N	1) fridge, refrigerator
холодная	N	1) detention cell, cooler, lockup, calaboose, jail, prison, brig
холодная война	N	1) cold war (a period of hostile relations)
холодность	N	1) coldness, frigidity
холодный фронт	N	1) cold front [meteorology]
холодрыга	N	1) extreme cold, extremely cold weather
холок	N	1) Chechen [slang, derogatory, ethnic slur] 2) loyal farm servitude [traditional]
холоп	N	1) serf, bondman
холостой	N	1) unmarried person, single person, bachelor 2) blank
холостяк	N	1) bachelor
холст	N	1) canvas 2) sackcloth, burlap
холуй	N	1) lackey, groveller [pejorative]
хомут	N	1) horse collar 2) yoke, clamp [technology]
хомяк	N	1) hamster (small, short-tailed European rodent) 2) homepage [computing, slang]
хор	N	1) chorus, choir
хора	N	1) hora
хора	N	1) territory used by the citizens of the ancient polis for farming [historical]
хора	N	1) a kind of fox [dialectal]
хора	N	1) a male deer [dialectal]
хорват	N	1) Croat, Croatian
хорватка	N	1) Croat girl, Croatian woman
хорватский	N	1) Croatian language
хорда	N	1) chord, span (of arc, a line segment joining two points on a curve) [geometry] 2) spinal column, notochord (primary skeletal axis of vertebrates and man) [biology]
хорей	N	1) sharp pole for driving on reindeer [dialectal]
хореограф	N	1) choreographer (male or female)
хореография	N	1) choreography
хормейстер	N	1) choirmaster
хоровод	N	1) khorovod
хоромы	N	1) mansion [historical] 2) palace [colloquial]
хоругвь	N	1) gonfalon [religion] 2) banner [antiquated]
хорь	N	1) ferret, polecat
хорёк	N	1) polecat, ferret
хосомаки	N	1) hosomaki
хостинг	N	1) hosting [computing]
хот-дог	N	1) hot dog
хохма	N	1) joke [colloquial]
хохол	N	1) ''(birds)'' crest, ''(human hair)'' topknot, tuft of hair [inanimate] 2) a Ukrainian, khokhol [animate, pejorative]
хохот	N	1) laughter, roar, guffaw
храбрец	N	1) brave man
храбрость	N	1) bravery; courage, valour
храм	N	1) temple 2) shrine [figuratively, poetic]
хранение	N	1) custody, safekeeping 2) storage, storing
хранилище	N	1) depository, repository, depot, storehouse, warehouse
хранитель	N	1) keeper, guardian, custodian 2) curator
хранительница	N	1) female guardian, keeper, custodian 2) female curator
храп	N	1) snore
хребет	N	1) spine, spinal column, 2) backbone 3) mountain ridge
хрен	N	1) horseradish [inanimate] 2) cock, dick [inanimate, euphemistic, colloquial] 3) old fart [animate, pejorative, colloquial]
хреновка	N	1) hrenovuha, khrenovukha, khrenovka (a horseradish vodka made in Russia and Ukraine)
хреновуха	N	1) hrenovuha, khrenovukha, khrenovka (a horseradish vodka made in Russia and Ukraine)
хренотень	N	1) thingy, dealy, trifle [colloquial]
хрестоматия	N	1) chrestomathy, anthology, reader, reading book
хризантема	N	1) chrysanthemum
хрип	N	1) wheeze
хрипота	N	1) hoarseness
христадельфианин	N	1) a Christadelphian
христианин	N	1) Christian
христианка	N	1) female Christian
христианство	N	1) Christianity
христос	N	1) the Messiah, the anointed one 2) a righteous man as the embodiment of Christ
хром	N	1) chromium, Cr 2) chrome 3) box calf (a chrome-tanned calf skin)
хромосома	N	1) chromosome (structure in the cell nucleus)
хроника	N	1) ''historical'' chronicle 2) chronicle, news items, current events, newsreel
хронология	N	1) chronology (determining the order of events)
хронометр	N	1) chronometer (device for measuring time)
хрупкость	N	1) fragility, frailty 2) delicacy
хруст	N	1) crunch, crackle
хрусталь	N	1) crystal
хрущ	N	1) cockchafer (''Phyllophaga'' spp.) 2) May beetle
хрущёвка	N	1) Khrushchyovka [colloquial] 2) apartment in such a building
хряк	N	1) male pig; boar, hog
хрящ	N	1) cartilage, gristle [anatomy]
хуацяо	N	1) Huaqiao, overseas Chinese
худи	N	1) hoodie, hoody [neologism]
худо	N	1) evil, harm
худоба	N	1) leanness, scragginess
художественность	N	1) artistic skills, artistry
художество	N	1) art 2) willful act
художник	N	1) artist, painter
художник-мультипликатор	N	1) animator, cartoonist
художница	N	1) female artist
худрук	N	1) art director (e.g. in a theater)
худу	N	1) hoodoo [geology]
хуева туча	N	1) helluva lot; a great many, shitload, fuckload, fuckton [vulgar, slang]
хуесос	N	1) cocksucker [vulgar] 2) cocksucker; asshole, dickhead, bell-end (''UK'') [pejorative, vulgar]
хуесосик	N	1) ; little cocksucker
хуище	N	1)  [vulgar]
хуй	N	1) cock, dick, prick#*: [vulgar, taboo, _, slang] 2) nothing [vulgar, taboo, _, slang]
хуйло	N	1) dickhead, dipshit, asshole [vulgar, offensive]
хуйня	N	1) shit, crap [obscene] 2) shit [obscene] 3) shit [vulgar] 4) shit [vulgar] 5) nothing [vuglar] 6)  [vulgar]
хук	N	1) hook [boxing]
хулиган	N	1) hooligan, troublemaker
хулиганка	N	1) female hooligan, troublemaker
хулиганство	N	1) hooliganism
хумус	N	1) hummus [usually, uncountable] 2) chickpeas [usually, uncountable, Israel]
хунвейбин	N	1) hongweibing (''Red Guards in China, 1966 - 1967'') [historical] 2) vigilante; titushky [figuratively, pejorative]
хунвэйбин	N	1) hongweibing (''Red Guards in China, 1966 - 1967'') [historical] 2) vigilante; titushky [figuratively, pejorative]
хунта	N	1) junta
хурал	N	1) khural or hural, national congress (in Mongolia); also in Buryatia, Kalmykia or Tyva (in Russia)
хурма	N	1) persimmon
хустка	N	1) shawl , neckpiece , kerchief [Ukraine, south Russia]
хутор	N	1) khutor, farm, farmstead 2) hamlet
хуторянин	N	1) farmer
хушур	N	1) the Mongolian and Buryat dish of khuushuur
хушуур	N	1) spelling variant of хушу́р [nonstandard]
хэш	N	1) hashhash 2) symbol; key generated by a hash function
цаошу	N	1) grass script, caoshu, tsao shu
цапля	N	1) heron, egret 2) beanpole, a tall, thin person () [figuratively] 3) ''С'', ''ts'' (in the Russian phonetic spelling alphabet)
цапфа	N	1) journal, pin, pivot
царапина	N	1) scratch, abrasion
царевич	N	1) tsarevich (son of a tsar, a prince in Russia or Bulgaria)
царевна	N	1) tsarevna, daughter of a tsar
царепоклонство	N	1) basileiolatry
цареубийство	N	1) regicide (action)
цареубийца	N	1) royal assassin, king killer
царизм	N	1) tsarism
царица	N	1) czarina, tsarina, tsaritsa 2) empress, queen (in ancient or non-European monarchies) 3) queen [entomology]
царская водка	N	1) aqua regia (A.R.)
царствие	N	1) tsardom, kingdom, reign, ruling, governing (of an emperor)
царство	N	1) empire 2) kingdom ''(also figurative)'' 3) rule 4) reign
царствование	N	1) tsardom, kingdom, reign, ruling, governing (of an emperor)
царь	N	1) tsar, Russian emperor 2) king (figuratively, or referring to ancient or non-European monarchs)
цацка	N	1) toy [dated] 2) knickknack, trinket, tchotchke, tsatske [colloquial]
цвет	N	1) colour
цвет	N	1) blossom, bloom, flower 2)  [figuratively, or, poetic]
цветение	N	1) blossom, blossoming, blooming, flowering
цветная капуста	N	1) cauliflower (vegetable)
цветник	N	1) flower garden, parterre, flowerbed 2) a bevy of beautiful women
цветной	N	1) a non-European, a coloredcoloured person 2) a mixed-race person
цветок	N	1) flower (with stem), flowering plant 2) potted home plant
цветочек	N	1) (small) flower, blossom, floweret, floret
цветь	N	1) blossom [poetic]
цевка	N	1) bobbin 2) bone 3) shinbone [dialectal]
цезарь	N	1) Caesar [historical]
цезий	N	1) caesium, cesium
цезура	N	1) caesura (a pause or interruption)
цейтнот	N	1) zeitnot
целакант	N	1) coelacanth (either of two species of deep-water fish)
целесообразность	N	1) reasonability, suitability
целеуказание	N	1) targeting, target designation [military]
целеустремлённость	N	1) purposefulness, resoluteness, (sense of) purpose
целибат	N	1) celibacy
целина	N	1) virgin lands, virgin soil 2) unbroken expanse
целитель	N	1) healer
целлофан	N	1) cellophane
целлулозою	N	1) –
целлюлоза	N	1) cellulose
целлюлозою	N	1) –
целое	N	1) the whole 2) integer [arithmetic]
целое число	N	1) integer, whole number
целомудрие	N	1) chastity (abstaining from sexual intercourse outside of marriage)
целостность	N	1) integrity
целость	N	1) unity, wholeness 2) safety (of)
цель	N	1) goal, target, aim, end, object 2) purpose 3) destination (''of traveller'') 4) chain
цельность	N	1) wholeness, entirety 2) unbroken or uninjured state (persons or things)
цемент	N	1) cement (a powdered substance)
цена	N	1) price, cost 2) worth 3) value
ценз	N	1) census [historical] 2) quit-rent [historical] 3) qualification, restriction, eligibility criterion [literary] 4) conditions needed to get a business in a given list or registry
цензор	N	1) censor
цензура	N	1) censorship 2) censorship office
ценитель	N	1) judge, connoisseur
ценник	N	1) price tag 2) price list
ценность	N	1) value, importance, worth 2) valuable
ценообразование	N	1) price formation, pricing
цент	N	1) cent (hundredth of a dollar, euro, etc.)
центавр	N	1) centaur [dated, mythology]
центнер	N	1) centner, quintal
центр	N	1) center, centre 2) Charlie (''C'' in the ICAO spelling alphabet) [telephony] 3) downtown, city centre
централизация	N	1) centralization
центрист	N	1) centrist
центрифуга	N	1) centrifuge (device for separation of substances)
центурион	N	1) centurion
цеп	N	1) flail
цепочка	N	1) chain, chainlet 2) choker
цеппелин	N	1) zeppelinZeppelin
цепь	N	1) chain 2) row, series 3) ''(electric)'' circuit 4) line, file [military]
церемония	N	1) ceremony 2) formalities
церий	N	1) cerium
церка	N	1) cercus
церквушка	N	1) (small) church
церковнославянский язык	N	1) Old Church Slavonic 2) Church Slavonic, Church Slavic
церковь	N	1) church 2) Orthodox temple
цесаревич	N	1) tsesarevich [historical]
цесарка	N	1) guinea fowl
цесарь	N	1) emperor, king [archaic]
цех	N	1) guild (artisans’ group) [obsolete]
цзяньчжи	N	1) jianzhi
цзяоцзы	N	1) jiaozi
ци	N	1) qi, the fundamental life-force or energy
цивилизация	N	1) civilization
цигарка	N	1) cigarette (especially hand-rolled) [colloquial, regional]
цигун	N	1) qigong, qi gong, chi kung
цикада	N	1) cicada
цикл	N	1) cycle
циклон	N	1) cyclone [weather]
циклоп	N	1) cyclops
цикля	N	1) hand tool consisting of a steel plate with a sharpened edge, for cleaning surfaces, scraper
цикорий	N	1) chicory
цилиндр	N	1) cylinder (geometry: surface) 2) cylinder (object in the form of a circular cylinder) 3) roller, barrel, drum (e.g., of a printing machine) 4) top hat
цимбал	N	1) cymbal [music] 2) of the cymbals (''genitive plural of'' цимбалы)
цинга	N	1) scurvy [disease]
цинизм	N	1) cynicism
циник	N	1) cynic
цинк	N	1) zinc
циноглоссовые	N	1) Cynoglossidae
ципао	N	1) qipao
цирк	N	1) circus 2) cirque (curved depression in a mountainside) [geology]
циркон	N	1) zircon
цирконий	N	1) zirconium
циркуль	N	1) pair of compasses
циркуляция	N	1) circulation 2) gyration [naval]
цирюльник	N	1) barber
цирюльня	N	1) barbershop [dated]
циста	N	1) bladder [byilogy] 2) cyst [byilogy]
цистерна	N	1) storage tank, cistern [railroads]
цитадель	N	1) citadel 2) citadel
цитата	N	1) quotation, citation
цитирование	N	1) citing, citation
цитодиагностика	N	1) cytodiagnosis [biology, medicine]
цитология	N	1) cytology
цитоплазма	N	1) cytoplasm
цитра	N	1) zither [musical instruments]
циферблат	N	1) clock face, clock dial
цифирь	N	1) number, same as modern [dated, or, humorous] 2) count (e.g. 1, 2, 3, 4, 5); calculation [dated]
цифра	N	1) figure, cipher, digit 2) figures, numbers
цифровизация	N	1) digitization
цифровик	N	1) digital device (usually camera) [colloquial]
цоколь	N	1) socle [architecture] 2) base [technical] 3) basement, foundation [geology]
цугцванг	N	1) zugzwang [chess]
цуккини	N	1) zucchini
цунами	N	1) tsunami
цуцик	N	1) puppy [colloquial] 2) a young and unexperienced person [colloquial, humorous]
цыган	N	1) Gypsy, Rom
цыганка	N	1) GypsyRomani girl or woman
цыганёнок	N	1) Gypsy boy, Roma boy
цыпа	N	1) chicken [colloquial] 2) chick, girl [colloquial]
цыпка	N	1) chap, minor crack in the skin [usually, in the plural] 2) small wart [colloquial, usually, in the plural] 3) hen, chicken [colloquial] 4) chick [slang]
цыплёнок	N	1) chick, young chicken
цыплёночек	N	1) (cute  small) baby chick
цыпочка	N	1) chicken, hen 2) chicklet (woman) [slang]
цыпочки	N	1) tiptoe
цэ	N	1) The Cyrillic letter Ц, ц 2) The Roman letter C, c
ч	N	1) h, hour
ч. п.	N	1) emergency, accident
ча-ча-ча	N	1) cha-cha, cha-cha-cha (''dance'') 2) cha-cha, cha-cha-cha [music]
чабан	N	1) shepherd [regional] [Central Asia, Caucasus]
чабрец	N	1) thyme
чага	N	1) birch canker, chaga, clinker polypore, Inonotus obliquus
чад	N	1) smoke, fumes 2) daze, frenzy [figuratively]
чадо	N	1) child, offspring, progeny [archaic, humorous]
чадра	N	1) chador, veil, niqab
чаевод	N	1) tea grower
чаевые	N	1) tip (small amount of money left for a servant as a token of appreciation)
чаепитие	N	1) tea-drinking
чай	N	1) tea 2) tea plant, Camellia sinensis, Thea sinensis
чайка	N	1) seagull
чайнатаун	N	1) Chinatown
чайная	N	1) teahouse
чайник	N	1) teapot, teakettle, kettle 2) dummy, novice, no-good
чайный пакетик	N	1) teabag
чайхана	N	1) teahouse, teashop [Central Asia, Iran, Azerbaijan, nocat=1]
чакра	N	1) chakra 2) chakram
чалма	N	1) turban (man’s headdress)
чамо	N	1) jamo
чан	N	1) tub, vat, tank; tun
чапельник	N	1) panhandle (handle of a pan)
чара	N	1) cup, glass, bowl, goblet (for drinking alcohol) [archaic]
чарас	N	1) charas
чардаш	N	1) csardas
чарли	N	1) cocaine [slang]
чародей	N	1) sorcerer, magician, wizard
чародейка	N	1) sorceress 2) enchantress, charmer
чары	N	1) bewitchment, witchcraft, magic, incantation, sorcery, spell [poetic, literary] 2) charm [poetic, literary]
час	N	1) hour, o'clock, time, time of day 2) hours, o'clock 3) clock, watch 4) time, day [poetic]
час пик	N	1) rush hour, peak hour (times of day when traffic jams are commonplace, principally due to commuting)
часик	N	1) (short) hour
часовня	N	1) chapel, oratory (place of worship)
часовой	N	1) sentry, sentinel
часовой пояс	N	1) time zone
часослов	N	1) Book of Hours [religion]
частица	N	1) particle
частичка	N	1) (small) particle
частник	N	1) private owner, private entrepreneur, private practitioner, private motorist [colloquial]
частное	N	1) quotient [arithmetic]
частность	N	1) particular
частокол	N	1) palisade, paling, fence
частота	N	1) frequency
частушка	N	1) chastushka (a type of traditional Russian poetry)
часть	N	1) part 2) share 3) piece 4) department, section 5) unit ''(regimental or smaller sized and administratively self-contained)'' [military] 6) line, branch [colloquial] 7) police station [obsolete]
часть речи	N	1) part of speech [grammar]
чат	N	1) chat (exchange of text or voice messages in real time) [Internet]
чатни	N	1) chutney
чахотка	N	1) consumption, phthisis
чахохбили	N	1) chakhokhbili, a meat ragout, part of Georgian cuisine
чача	N	1) chacha - traditionally a clear strong liquor, which is sometimes called &quot; vine vodka,&quot; &quot; grape vodka,&quot; or &quot; Georgian vodka.&quot
чаша	N	1) bowl 2) cup, chalice
чашечка	N	1) small cup 2) calyx [botany] 3) cup, cup-like object 4) patella, knee-cap
чаща	N	1) thicket
чаяние	N	1) expectation, hope, dream, aspiration
чеболь	N	1) chaebol
чебурек	N	1) cheburekchebureki, chiburekki (fried turnover with a filling of ground or minced meat and onions)
чек	N	1) cheque, check 2) receipt, bill
чек	N	1)  [colloquial]
чека	N	1) linchpin 2) safety pin
чекан	N	1) chisel, caulking hammer 2) stamp, die 3) chat [bird]
чеканка	N	1) minting, coining 2) stamping 3) performing actions forcefully and with separation 4) enunciating with force 5) beating a tread 6) relief image in metal
чекист	N	1) official of Cheka 2) KGB man, FSB man, a SovietRussian national security official [by extension]
чековая книжка	N	1) chequebook, checkbook
чел	N	1) man, guy [slang]
челнок	N	1) shuttle 2) a small retail trader travelling from one place or country to another
чело	N	1) forehead, brow [archaic, anatomy]
челобитие	N	1) [variant of челоби́тье]
челобитье	N	1) bowing down [obsolete] 2) entreaty, petition [archaic, now jocular]
человек	N	1) person, human being, man 2) (''collective, no plural'') human race 3) ''also plural when used with cardinal words'':
человек разумный	N	1) Homo sapiens
человеконенавистник	N	1) misanthrope
человеконенавистничество	N	1) misanthropy
человекообразная обезьяна	N	1) ape
человечек	N	1) (little) manperson, little man
человечество	N	1) humanity, humankind, mankind (human beings as a group)
человечность	N	1) humaneness, humanity (quality of being benevolent)
челюсть	N	1) jaw (bone of the jaw) 2) jowl
челядин	N	1) domestic, servant [archaic]
челядь	N	1) servants, menials [historical, archaic]
чемерица	N	1) hellebore
чемодан	N	1) suitcase, trunk 2) a heavy projectile (slang of the first half of the 20th century, especially WWI; often in quotes)
чемоданчик	N	1) (small) suitcase, case
чемпион	N	1) champion
чемпионат	N	1) championship
чемпионка	N	1) female champion
чепуха	N	1) nonsense, baloney, bilge, poppycock [colloqual, often, pejorative]
черва	N	1) hearts [cards]
червень	N	1) June [archaic]
червеобразный отросток	N	1) appendix
червовый туз	N	1) ace of hearts
червонец	N	1) chervonets, a ten rouble banknote or gold piece [dated] 2) ten of any currency [colloquial]
червь	N	1) worm (''an invertebrate'') 2) caterpillar, maggot, helminth, grub [informal] 3) worm (''a feeling'') 4) worm (''a person'') 5) worm (''a computer program'') 6) name of the letter Ч. [inanimate, archaic]
червяк	N	1) worm 2) miserable, insignificant person, worm [colloquial] 3) worm screw
червячок	N	1) small worm
чердак	N	1) attic, garret, loft (an attic or similar space)
черевик	N	1) shoe; slipper [Ukraine]
черевичек	N	1) (small) shoe; (small) slipper [Ukraine]
череда	N	1) sequence, file, train, chain [obsolete, poetic] 2) marigold (bur-marigold, beggar-ticks, stickseed, tickseed) [botany]
чередование	N	1) alternation, interchange 2) rotation, interchanging, alternating 3) interlacing
черемша	N	1) ramson, bear garlic (''Allium ursinum'')
черенок	N	1) solen [zoology]
череп	N	1) skull, cranium [anatomy] 2) crust [obsolete]
черепаха	N	1) tortoise 2) turtle 3) tortoise shell
черепашка	N	1) (small) turtle, tortoise
черепица	N	1) tile, tiling (mostly rectangular shaped sheet of ceramic or fired clay to cover surfaces)
черепок	N	1) crock, piece of broken crockery
черешня	N	1) cherry, sweet cherry (fruit, tree, or wood) ('' Prunus avium'')
чернеть	N	1) bluebill, scaup [ornithology]
черника	N	1) blueberry, bilberry, whortleberry
чернила	N	1) ink (coloured fluid used for writing)
чернильница	N	1) inkwell, inkpot
чернобыль	N	1) wormwood, mugwort ''(Artemisia vulgaris)''
чернобыльник	N	1) mugwort, felon herb (''Artemisia vulgaris'')
черновик	N	1) rough copy; draft
черногорец	N	1) Montenegrin
черногорка	N	1) female Montenegrin
черножопый	N	1) wog, nigger [offensive, vulgar, ethnic slur]
черноземье	N	1) chernozem region
чернозём	N	1) chernozem, black soil
чернокнижник	N	1) necromancer, warlock
черномазый	N	1) wog, nigger [offensive, ethnic slur]
чернорабочий	N	1) unskilled laborer
черносотенец	N	1) chernosotentsy, members of a Black Hundred, &quot; Chornaya sotnya&quot [historical] 2) vigilante, person voluntarily supporting the Russian government in suppressing protesters or minorities, a member of a pogrom mob [by extension, figuratively]
чернота	N	1) blackness
чернуха	N	1) everything negative in everyday life (e.g. cruelty, poverty, violence, etc.) [collective] 2) chernukha
чернушка	N	1) girl or woman with a rich, dark complexion, dark-brown eyes and black hair 2) black cumin herb or flower (''Nigella sativa''), also called Roman coriander, black caraway, black seed, nutmeg floweror love in the mist 3) mushroom of ''Russula adusta'' species
чернь	N	1) mob, populace, riffraff, rabble
чероки	N	1) Cherokee (indigenous North American people) 2) Cherokee (member of this indigenous North American tribe) 3) Cherokee (the Iroquoian language of this indigenous people) 4) Cherokee (the syllabary used to write this language)
черпак	N	1) ladle 2) a serviceman who has has completed a certain period in service, usually six months [animate, military, slang]
черта	N	1) line 2) boundary, precinct 3) trait, streak, feature 4) stroke (of a Chinese character)
чертовщина	N	1) devilry [religion, collective] 2) something strange, weird, bad or preposterous [colloquial, figuratively] 3) a thing or object whose purpose is not known [colloquial, figuratively]
чертог	N	1) (rich) chamber, room, hall; palace [dated, or, poetic]
чертополох	N	1) thistle [botany]
чертяга	N	1) same as [colloquial, intensifying]
чертяка	N	1) same as [colloquial, intensifying]
чертёж	N	1) draft, chart, scheme, plan
чертёжник	N	1) draughtsman
чертёнок	N	1) little devil, imp 2) hyperactive mischievous child
черчение	N	1) drawing (especially technical), sketching, drafting
черёд	N	1) turn, course
черёмуха	N	1) bird cherry (tree or wood)
чесание	N	1) scratching, carding
чеснок	N	1) garlic, garlics [usually, uncountable, collectively] 2) caltrop
чествование	N	1) honoring 2) celebration
честное слово	N	1) word of honor
честность	N	1) honesty
честолюбие	N	1) ambition, ambitiousness
честь	N	1) honor 2) regard, respect
чета	N	1) couple, pair 2) match
четверг	N	1) Thursday
четвереньки	N	1) (all) fours, hands and knees, hands and feet [colloquial]
четвероногий	N	1) a quadruped 2) a four-footed or four-legged animal 3) a mammal ambulating on all fours
четверостишие	N	1) quatrain
четвероюродный внук	N	1) second cousin twice removed downwards ''(second cousin's grandson)''
четвероюродный правнук	N	1) second cousin three times removed downwards ''(second cousin's great grandson)''
четвертина	N	1) quarter, fourth part [dated, colloquial, or, dialectal] 2) quarter-log, quarter-timber 3) quarter-carcass 4) container holding a quarter-bucket [dated] 5) quantity of liquid in a quarter-bucket [dated]
четвертинка	N	1)  [colloquial] 2)  [colloquial] 3) quarter-liter bottle [colloquial] 4) quantity of liquid (usually vodka) in a quarter-liter bottle [colloquial]
четверть	N	1) quarter, fourth, quadrant 2) school term, quarter 3) quarter, crescent (phase of the moon) [astronomy] 4) crotchet, quarter note, fourth note (musical note) [music]
четвёрка	N	1) four ''(digit)'' [colloquial] 2) ''(group of)'' four 3) ''(mark)'' four ''(out of five)'', B mark, B grade 4) four [cards] 5) No 4 bus (tram, etc) 6) four-in-hand, team of four horses 7) ''(boat)'' four 8) flight of four aircrafts [military, aviation]
четвёртая	N	1) fourth part
четырнадцатиугольник	N	1) tetradecagon
четырёхгранник	N	1) tetrahedron [geometry]
четырёхтактный двигатель	N	1) four-stroke engine
четырёхугольник	N	1) quadrilateral
чех	N	1) Czech (person)
чех	N	1) a Chechen man, especially during the two Chechen conflicts [slang, rare]
чехарда	N	1) leapfrog (children's game) 2) confusion, mess
чехол	N	1) cover, case, slipcover 2) underdress 3) boot, hood, cap [engineering]
чечевица	N	1) lentil 2) rosefinch
чеченец	N	1) Chechen
чеченка	N	1) female Chechen
чечётка	N	1) tap dance 2) redpoll ''(bird)''
чешка	N	1) Czech ''(girl or woman)'' 2) a shoe used in gymnastics or ballet (''usually plural'') thumb
чешский	N	1) Czech language
чешуеног	N	1) legless lizard (''Pygopodidae'' lizard)
чешуя	N	1) scales
чжуинь	N	1) Zhuyin, Zhuyin fuhao, bopomofo
чжуинь фухао	N	1) Zhuyin fuhao, bopomofo
чибис	N	1) lapwing, pewit
чиж	N	1) siskin
чизель	N	1) chisel plow [agriculture]
чилиец	N	1) Chilean (person from Chile)
чимчи	N	1) kimchi
чин	N	1) rank 2) official 3) a religious rite
чинар	N	1) plane
чинара	N	1) plane
чиновник	N	1) book on episcopal missals [dated, religion]
чиновница	N	1) female government official or officer
чиновничество	N	1) officialdom, the officials
чинодрал	N	1) bureaucrat, red tapist; pedant [colloquial, pejorative]
чинуша	N	1) apparatchik, bureaucrat, official [colloquial, pejorative] 2) penpusher
чип	N	1) chip [electronics]
чипс	N	1) chip (food) [usually, in the plural]
чир	N	1) whitefish
чирва	N	1) [variant of че́рва]
численность	N	1) number, quantity, count
числитель	N	1) numerator [arithmetic]
числительное	N	1) numeral [grammar]
число	N	1) cardinal number 2) date 3) day 4) number [grammar]
число Авогадро	N	1) Avogadro's number
число Фибоначчи	N	1) Fibonacci number
число аргументов	N	1) arity
число операндов	N	1) arity
чистилище	N	1) purgatory [religion]
чистка	N	1) cleaning, clean-up 2) peeling, shelling 3) purge, combing-out [political]
чистота	N	1) cleanliness, purity
чистотел	N	1) celandine ''(Chelidonium majus)''
читальный зал	N	1) reading room
читальня	N	1) reading room
читатель	N	1) reader
читательница	N	1) female reader
чих	N	1) sneeze, sneezing
чихиртма	N	1) chikhirtma, a Georgian chicken soup
член	N	1) limb 2) article [grammar] 3) part 4) term [mathematics] 5) member of an organization [animate] 6) penis [colloquial]
член-корреспондент	N	1) associate, associate member 2) corresponding member
членик	N	1) segment [anatomy]
членистоногое	N	1) arthropod
членодевка	N	1) shemale, transgender [derogatory, offensive, vulgar]
членосос	N	1) cocksucker [vulgar, derogatory, pejorative]
членство	N	1) membership (fact of being a member)
чмо	N	1) jerk, schmuck, schmoe, an unpleasant or detestable person, or a person without morals [slang]
чох	N	1) sneeze, sneezing [archaic]
чреватость	N	1) being fraught with, pregnant with
чрево	N	1) belly, womb [anatomy] 2) inside, interior
чревовещание	N	1) ventriloquism
чревовещатель	N	1) ventriloquist
чревоугодие	N	1) gluttony (the vice of eating to excess)
чревоугодник	N	1) glutton (one who eats voraciously)
чреда	N	1) succession, turn, sequence [archaic, poetic]
чтение	N	1) reading 2) reading
чтец	N	1) elocutionist, reader
чтиво	N	1) trashy reading material, pulp fiction [pejorative]
чуб	N	1) forelock
чубчик	N	1) forelock
чувак	N	1) dude, guy, dawg [slang]
чуваш	N	1) Chuvash
чувиха	N	1) girl, chick, dudette [slang]
чувственность	N	1) sensuality
чувствилище	N	1) senses [literary, dated] 2) the expression of a feeling [literary, dated]
чувствительность	N	1) sensitivity
чувство	N	1) sense, feeling (sensation) 2) feeling, emotion
чувяк	N	1) soft shoe without heels (in the Crimea and the Caucasus) [regional]
чугун	N	1) cast iron 2) cooking pot
чугунка	N	1) cast-iron stove 2) railroad [obsolete]
чугунок	N	1) (cast iron) pot, kettle, cauldron
чудак	N	1) crank, eccentric
чудаковатость	N	1) oddity
чудачество	N	1) strangeness, eccentricity
чудище	N	1) monster
чудо	N	1) miracle, marvel 2) wonder
чудо-юдо	N	1) fairy-tale monster, bizarre creature
чудовище	N	1) monster
чудотворец	N	1) miracle worker
чудь	N	1) Chud [collective]
чужак	N	1) stranger, alien (person from elsewhere; also figuratively)
чужанин	N	1) stranger [folk poetic]
чужбина	N	1) foreign country, strangeforeign land
чужебесие	N	1) xenomania [rare]
чужеземец	N	1) stranger, foreigner (person in a foreign land)
чужое	N	1) something belonging to someone else
чукча	N	1) Chukchi person
чулан	N	1) pantry, storeroom
чуланчик	N	1) small pantry, small storeroom
чулок	N	1) (used in the expression)
чума	N	1) plague, pestilence 2) the plague, the Black Death [specifically]
чурбан	N	1) block, log 2) blockhead [pejorative] 3) an immigrant from Central Asia or the Caucasus, a wog [offensive, ethnic slur]
чурка	N	1) a dumb, uneducated person, a dullard, a booby [colloquial] 2) an immigrant from Central Asia or the Caucasus, a wog [offensive, ethnic slur]
чуткость	N	1) sensitiveness, keenness 2) responsiveness, consideration
чутьё	N	1) feeling 2) sure instinct 3) scent (of an animal)
